"album_id","album_name","total_tracks","release_date","album_type","artist_names","artist_ids","cover"
"6oHQm1zODdZ273lTNdzfRC","31tir","1","2020-07-19","single","021kid","578d6XzxI0bCSi49dK0Qpx","https://i.scdn.co/image/ab67616d00004851ef5c0764c863e5d2c2856f93"
"1PwbqVZnpKBDZBFtMpcd8x","Zone4","1","2020-02-01","single","021kid","578d6XzxI0bCSi49dK0Qpx","https://i.scdn.co/image/ab67616d00004851fff76538dcb296a2fac81671"
"22C1OnNz1EvwYCEmrpBPxd","Nashod Begam","7","2023-09-27","album","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851b31f3fbb63cab35e89bb5989"
"2o59E9eXELjRMa586AyNe3","Bikhabi","1","2024-03-06","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d000048519b4daa8475e988457aece1c7"
"2ImW4skFLkkZrREIeQYG9z","Vasate Shab","1","2023-08-20","single","Sadegh,Farhaad,Delaram","1PgsdK1Ll4oK28g6KLPOg1,4epwBcPICu5L7gsCJjHfCc,77yrz9bBjzjeTMKmRZB9cc","https://i.scdn.co/image/ab67616d000048519aa026f66faa33ef0f76bf7e"
"5BSSXgLvaShLRBW8zadd0P","Deli","1","2022-03-05","single","Shayea,Sadegh","3QNGoF6VzVNnkpjJDT3NHq,1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851af844e8ede7c9ae75f1f87e6"
"1nYBV7uEQhSPVURZGa8ecA","Perspective","6","2021-03-19","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851fe594c47abdb7523c403a669"
"7Esim8muCfMkTtyPlU87Lt","Pool o Ghodrat","1","2021-03-16","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d000048514e56f6f719a81c3e2967b72d"
"7KIaLugk4GDooB0xg2EEpt","Bi Seda Bi Soorat","1","2021-03-09","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851b27e8d2b423adeb1fe9d157c"
"7KsKE64P0Y0e4H5jxyn8bv","Nahang To Hoz Hamoon Mahi Ghermeze","1","2021-03-01","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851311711464d6391fc61463042"
"6DllXLmUXpDB9edcwrSkPN","Ye Serri Too Ye Seri","1","2021-02-23","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d000048519b7682ab6b18dda526198fc2"
"2FMggoSRtZTyAaxhY9FMFk","To Hayat Nabashe Vahsh","1","2021-02-16","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851943dab4b06fc168552632db5"
"5DdDCyRjFRnFH7kG7vHgWw","Zalooha Khoone Del Mikhoran","1","2021-02-08","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d000048514bf3eb81c70f15d07a0eb4ae"
"7rrO7MUecJXR0fd7V33YKj","Sorkh","1","2020-02-01","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851d91b3e91d7a5c16cf1ae4c37"
"50eViLLXC5W3k46lsD8odc","Mokhtasar","1","2019-10-14","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d0000485117c5c59f685e97acd497295d"
"1bLYBmPMY5H82VN7nvfHQV","Siasat Madaremoon","1","2019-03-27","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851073a9988182e9e567ffeff72"
"5KdUJDtl7oXZ44GvZq5Svg","Shir Ya Khat","1","2019-03-09","single","Sadegh,Sogand","1PgsdK1Ll4oK28g6KLPOg1,2mGkJsyXC8byI83UHSO4w1","https://i.scdn.co/image/ab67616d00004851f06875936c57d2f0e15c8f55"
"5LgzqGPrFQnTy54XM52uFF","Jahesh Yaftamoon","1","2018-11-27","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d000048513ed41cc72ea8935d75cc5652"
"6I6EWn8jgyk1n05KofI2MO","Asil Zadamoon","1","2018-09-30","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851176fecc163e4a0a445344c89"
"757pnizMevMncP5bp9y2pV","Bordani Nist","1","2018-05-27","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851ec6a8fd933603987235ed119"
"39isHaq7XcD3Ey9uHuJHDL","In","1","2018-01-10","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851ceb4e01b26cfa40c8277349d"
"3jxMyes7nkQxFYCUntq7LS","Surreal","1","2017-06-18","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851d11daecc05ef5dd8fdfd9d60"
"433fCeV4ua9Y9aIFhc3z23","Raahro","1","2017-02-06","single","Sadegh,Pedram Azad","1PgsdK1Ll4oK28g6KLPOg1,1sEkDexfrAocVh8pZdmJVl","https://i.scdn.co/image/ab67616d00004851c0efe2afebd433c0060e7cc9"
"3vmRt3Ifnc1fyGqAPkSk78","Baal","5","2016-09-16","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851eddd3cf01eb9e2d7dc120ca7"
"0wPdf9B0vsm10TxQsICEqo","Baraye","1","2016-01-27","single","Amir Khalvat,Sadegh","3mEVURCsHml1RKlcYjRyiy,1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d0000485127eda92f796f653bb9e23449"
"6BDEtFqtCOa9iBNiuLf00I","Pulse","1","2015-08-05","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851540ce0aa1bcc0baac4a5d8a3"
"5MhbKFZ7iIQXVTdbd5Zkmf","Hess","1","2015-06-29","single","Sadegh,Ehsan Hakhamanesh","1PgsdK1Ll4oK28g6KLPOg1,69D35w7n3udS1g4OGHKCpO","https://i.scdn.co/image/ab67616d00004851d9c7d888003785824e69f508"
"0VXfEFnF6qt9WniVDs1OMn","Hanooz Hamoonam","1","2015-04-12","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d000048514a057b4cae369243456ea732"
"2mvKB33rfmuloFy32PcubF","Rastakhiz","1","2015-03-07","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851ea841594f71cb389aa16ec4f"
"0gZrS2KYua1bjjUcRwjl65","Sargije","1","2014-09-29","single","Dayan,Sadegh","0EiMarqDtG7eD4jIRe415U,1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d0000485173b43f0963d3674639c99516"
"6EvMewSudHA0m1JtJSmPSq","Asemoone Abi","1","2014-05-25","single","Amir Khalvat,Sadegh","3mEVURCsHml1RKlcYjRyiy,1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851f17d345397d9840deb0c5a50"
"0eSgOuzyEvbzl6qqwLKdc2","Parvaresh","3","2014-02-07","single","Sadegh,T-Dey","1PgsdK1Ll4oK28g6KLPOg1,32aoGXcwYvr669IwViapYR","https://i.scdn.co/image/ab67616d00004851dee40ef5a62976201fb719ba"
"2h3cHKLIsKGR5Cub8aiplE","Khooneye Bi Saghf","1","2014-02-02","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d0000485140725782588ef89631ee5002"
"2mcB7eKphm98moGNXv0HQ7","Bi Dalil","1","2013-03-12","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851f5f45dba49eafc7df9630a56"
"7kVx0Yl0z9ATq3jWxJHamG","Tekrar","1","2012-03-26","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d000048515d4040eea5b48a907083698f"
"0xQDX8f0LqNCZs0gKOwjir","Eteraf","1","2012-02-12","single","Sadegh","1PgsdK1Ll4oK28g6KLPOg1","https://i.scdn.co/image/ab67616d00004851b508c1306b7d5ffd7eea27fe"
"0X8fZCHYlRMQ83CN0c7SlK","Az Maast Ke Bar Maast","10","2014-06-22","compilation","Various Artists","0LyfQWJT6nXafLPZqxe9Of","https://i.scdn.co/image/ab67616d000048510aa36e0baa75dfd57f2a7805"
"31pEVVzqtu400Too25upg5","Shakh Be Shakh (feat. Sadegh)","1","2016-02-17","single","The Ways","5F3JQSbuDo4pWGLC2UTLTI","https://i.scdn.co/image/ab67616d000048511b4a2eb1024b39ca11e616ca"
"0vaU6nncOdSP8Rm1XvXoKH","Zir o Bam e Zirzamin","12","2011-09-29","album","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d00004851188747e4ec14c6b97acd3849"
"1g5ifMiENWCC3MZsxI2wFc","Taraneh Alidoosti","1","2020-05-25","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d000048513709425af83b4509a667d989"
"4ZhIn2tLc4jhdIWxxu02s5","Hassan","1","2017-06-07","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d00004851447346cad4cdd9afcdeb45d2"
"06eQ2imMjp9JtWEnSWnQk3","Khafe","1","2016-11-02","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d00004851a8b9673e1efdbaf00083cb9d"
"3EGckUcJJ60fAKnV4MkujS","Fohsh","1","2016-05-30","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d000048514364ed4410d35e7492437622"
"3NFyXJ8iT2evZL43l78eX5","Khosh Gozash","1","2015-03-13","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d000048519c9fa5848f0c3df9b547d490"
"59qPVowvHR5vAN9prqa3Gm","Fatwa","1","2012-01-12","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d00004851da56b21b3e9c6c65532b036a"
"6eN0K2HUMZrvO8fmarPpkG","Maghz","1","2011-11-23","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d0000485190bf4accd552f5defd393116"
"0HGrqXCbtj77erqKDsRcKh","Basse Moftbari","1","2010-01-17","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d00004851eff9bdfc5358fada5b562377"
"1ljD8mJhhLKuCzk4Ox1mCR","Ahanparast","1","2009-01-29","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d00004851d7d97a8dcd494925f71bef2a"
"1KIVZruc8qQq7dQbrgEPgt","Hezari","1","2008-06-30","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d000048518e0c39ad67bf97b21b1df5b5"
"44POFVoR9x9LO68Xe6Qs5e","Khiaboonia","1","2008-01-01","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d000048514c75f47d4d99c436dd2ff5bc"
"5xu4eureDzIuSqd0nBnTrY","Saghi","1","2007-08-01","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d00004851a56c15d66d926a5c56b49b2d"
"1mM6VJ3YjOmgsYKA5zNUHj","Migan Quf","1","2006-12-30","single","Quf","1LyLFeSDfvcGc8K6caTl05","https://i.scdn.co/image/ab67616d00004851a8f09ea0f8cd37e176a9f976"
"1M7ICkaPMy3kIaAuINBGKj","Sigma","8","2022-07-16","album","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048515342ab76aac133629af849c0"
"2McyhoSrkKT8dsK1FymtlT","The Sacred and the Violence","10","2019-07-03","album","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851ffc4bdf70999882d251f9960"
"1jv8BY69tlv7U8t13Dfjvt","Jens Sevom","10","2019-01-18","album","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048511d423f19b7f9b3a6fb8670bf"
"6mvx3uzJhJngZQJDHjuBRj","Meta Phrygian","7","2017-12-15","album","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d0000485196e2cb102cba20b9f9f15954"
"1xs8eei21c00uYoeBOhkBF","Radikal","12","2017-02-17","album","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851b159005ecf372d2eaabca078"
"1Le7kk3tyUHDRIVZPisb0Q","Sade","8","2015-05-01","album","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851139f42a9ce79dc549043ba47"
"1q6ql646IIOmFXDaI8W6Oe","Tramadol","8","2013-10-07","album","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d0000485191900fc021ebcc1a1e090ec9"
"3dJeSBWAkOyzDxuT2aVFdS","Hich Hich Hich","10","2012-02-28","album","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048519795e4595d3d74e6a08a5d9c"
"3aOxcqEtkzvb3SB3rziY7s","Kafan","1","2023-08-21","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851aa8860c1e00c8af11ed711cb"
"0br4w9o4YgIg7E9ESmvNCc","ممد نوبری (Live Performance)","1","2023-08-11","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851763f87b28dcd7a667d1c1471"
"5baRgnWCqCcp7MVExEeCTN","Enhedam","1","2023-05-19","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048518a057a18f7b6ab71e1a1c9e5"
"500uqQov8yb2abVkXELsnH","Shah","1","2023-03-15","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851d9afdd7b7326a14a147199e5"
"5lwJDKK60jyKiXG5DMP2nc","Sobhe Entegham","1","2022-12-21","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d0000485122de5f079c6dc2bb64ead72b"
"1q2jQslE9u1ZGHfK7mWKHM","Hashtadia","1","2022-09-25","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048517c5b0cab0b0ba56bad880e12"
"4pbaXvvz11DZnTJk4Ym50r","Maryam","1","2021-10-15","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851b28e2d9f9e42cde0be907a16"
"4a2Egudw8CVkMPWyvQiRuN","Pedar","1","2021-08-28","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851f8d7b303098056036de2ca8e"
"4AnVvvQlLZDOxT7GtW21YJ","Iran","1","2021-04-29","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048514734ae09202a026e6be8f226"
"4lvDoAuY3JQlsUQnPPO0EL","Dictatorie Amameh","1","2021-02-19","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851a291aeb67bb5beab3c875e58"
"1I7r1Y2QsL5NqDk59Q3UZp","Parvaz","1","2021-01-22","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851e00119c21525003e5db96013"
"55ujaEvQvynGTr2TArZsln","Tamam","1","2020-09-17","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d0000485102cf9b0e728d3015ed2338fe"
"5sjaF2qewDAWl3wBKRIko8","Akharin Booseh","1","2020-05-01","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851bbd53af427e8270aeee94406"
"5sKksjkHqbH1NeUrJCEpQ2","Taoon","1","2020-04-17","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048514bca8c29781a485a70500714"
"76iP71hFhGFbCuMl11z76C","Chel","1","2020-04-11","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048519ebffe5ace35fb6b3df35f4e"
"6b1yvpQgeOgVlR1COZ5Lj4","Sodom","1","2020-03-30","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851cffe9ab8cfe2407ec06dcb91"
"1qHAtIzbYzxxPu5s6s5PQg","Beshmar","1","2020-03-17","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851d39c1dc639366efe7fbb4ce0"
"739GSqUMYiMNVc8w4q6LKp","Seyl","1","2020-01-13","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048514aa839ba7ea695684d5c2b82"
"6UrMReYAk5knH4bNlME862","Shivan","1","2019-12-13","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048517122a7849b2ee3999f9f1d48"
"2iDbO8lanNVa0tq4UN9Nez","Tabar","1","2019-10-23","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851be6c5350fc6babb0ae86941f"
"2h66d55y5epdAEZbl0Vz8L","Aman","1","2019-09-10","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048513911d47ee99bf6dccaba0568"
"4zXpYlSlc6Az7tosyTo5V5","Bawaasir","1","2019-08-14","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851af4c9fb0c7b04feddef76ae2"
"34Ydl22Vvsp9pPPMAUqjSZ","Masikh","1","2019-05-19","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048517d7e21569724fc7e602f9bb8"
"1FBI1iRKgTZwaZSVgmRxIM","Ba Moohayam","1","2018-05-11","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048518273b7e1c710d507221f95d3"
"0XSSSo8AZJoumnfK6nFdHe","Barkhiz","1","2018-04-27","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048519223907c15b773acaed67496"
"1Ta72avuk4PTZ2J256rVoz","Beh Name To","1","2018-03-16","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851a6c6d110a487d9afa7df28ad"
"0g5d1rN8Fk0V6ES1WKo0Iv","Blue","1","2017-09-20","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851581ff0b8413c99b5eccdb5bd"
"33ezjaHYThFGU66Uwbt7a7","Shahinam","1","2016-09-17","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048512720b6fb8c5141be680b5253"
"55CH5QeEKGawRjvvCwYYKz","Fou","1","2016-08-05","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048516b2e4ee3d6f756706717acfc"
"0w52HBsO10wsTTjalaaWhL","Radikal","1","2016-06-20","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851ec2d77b4431ebf66d781d5f3"
"40vTuY6WzhEFsEekicrurs","Ay Leili","1","2016-04-08","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851ec3666f19027da3c15c43164"
"29ud0iVqgbgAAwALS9OuN6","Proletariat","1","2015-08-31","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851ff06c52cd22255d84ece0709"
"13QkJdc2g8UzBf9Iq77EQH","Mammad Nobari","1","2015-04-21","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d0000485185f17b571da41c9e5cdbbf17"
"7L5gbqotJw8Y4sTqxjmY2H","Salam","1","2014-11-20","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048518579f452ef7fd18c7b543fd3"
"5q5u5hHshBRxEVH8dzdRN9","Bbbbc","1","2014-08-13","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851b8bde6a6834a7b583a522259"
"1toVGNBCMP4dELiUNUcuTJ","1414","4","2014-04-14","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d000048514e2abc1e948d5e95aec00421"
"7e0QYbkSd3xkg8AncLjrZC","Amoo Norooz","1","2014-03-19","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851d0b51c559643d22f66195e47"
"4eroNJhfVCx6S5EhnhQnKn","Sha'aban","1","2013-12-08","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851e25a940e3103893735a439f4"
"7B5LK7RmSW6J2UeIYdDabP","Too Halgham","1","2012-07-27","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d00004851d12ef10afbba32a981c19313"
"3Vs1asIRtWeesrGbIEwDgL","Istadeh Mordan","1","2012-06-04","single","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO","https://i.scdn.co/image/ab67616d0000485192432959112d18f2fd868ddf"
"0252EXINfDGBaXcxMF0ev7","Rozhnak","9","2022-03-01","album","Rostam Mirlashari","5zlHJ38vwLDvO6sf1lneZz","https://i.scdn.co/image/ab67616d000048515fa641198f0a25e470a51a38"
"5T1IO67zdH7uor1LaPDRmn","To Ke Bashi","1","2023-05-05","single","Andysh","6SE2lJx0IhVXZ8or71eEPK","https://i.scdn.co/image/ab67616d000048517a695f5af83f2ba3d9f85fee"
"3cFVeueZu55ZVtpcUwwESq","Rooye Jenazat Miraghsam","1","2024-05-24","single","Hichkas","2X90kCLyxyPeJ5nynJGbvT","https://i.scdn.co/image/ab67616d00004851876950df91d2d1c06fa90b3d"
"4xUwhDSUF97eELJdkgijXn","Dishab Ye Basiji Koshtam","1","2024-05-09","single","Hichkas","2X90kCLyxyPeJ5nynJGbvT","https://i.scdn.co/image/ab67616d000048511cca694d35a0ff16756e0f67"
"0HEcK0ZOeEVdvoC140znL9","Yani Chi Nemishe","1","2024-04-11","single","Hichkas","2X90kCLyxyPeJ5nynJGbvT","https://i.scdn.co/image/ab67616d000048511ada2c0bd1de43f1b26dbcb1"
"1K9uHq3EsQHDwsOJeLVenM","Har Ye Rooz","1","2024-03-07","single","Hichkas","2X90kCLyxyPeJ5nynJGbvT","https://i.scdn.co/image/ab67616d00004851c0d339e5f22d10f4eadb5fd6"
"7ICD75zdddSobOnnDVqmxw","Tigham Rooye Raget","1","2024-01-25","single","Hichkas","2X90kCLyxyPeJ5nynJGbvT","https://i.scdn.co/image/ab67616d0000485149c32261bd3728179a2f927b"
"5Jgl6uToGT0OLR0U14Plr2","Ma Edame Darim","1","2023-09-04","single","Hichkas","2X90kCLyxyPeJ5nynJGbvT","https://i.scdn.co/image/ab67616d000048517e3f77ff281d84dd79218d92"
"42rHq7Vdgd6TtGL1EiRxct","Inyekiam Vase","1","2022-10-19","single","Hichkas","2X90kCLyxyPeJ5nynJGbvT","https://i.scdn.co/image/ab67616d0000485187300fa777db6db47fc21ac0"
"62ECR2wTwBjuc8nnPfchdg","Bezan","1","2021-07-25","single","Hichkas","2X90kCLyxyPeJ5nynJGbvT","https://i.scdn.co/image/ab67616d000048511a23a68a28e286894b948471"
"1IrJYSD2J6c3ZABq7llJF6","Zedbazi","24","2019-04-20","album","Zedbazi","4tXhsMzLWZ1WL952nYBPTL","https://i.scdn.co/image/ab67616d00004851971de101f78f6258d2d609fb"
"0NtetGa1CoSahn4i6pZUMB","Zakhar Naame","10","2012-06-04","album","Zedbazi","4tXhsMzLWZ1WL952nYBPTL","https://i.scdn.co/image/ab67616d000048512d92db5e492b13782605ff1d"
"76ohJtosnkNJxBkrtXiXhJ","Long Live Palestine Parts 1 & 2","3","2010-01-01","single","Lowkey","7lNJ1ZVAHcx6V4HqC68xRY","https://i.scdn.co/image/ab67616d00004851b08c96d8037ebe57a4357f34"
"3BFiPR0Y44hdgY6MnHfpjc","Bang (Remix)","1","2013-08-31","single","Mahdyar","0FNHT8Xv2B3q4SoBAXgnq2","https://i.scdn.co/image/ab67616d00004851c62771b144094823156468bf"
"6hn6RjNZuyHy3KXP1yqAK9","Les chats persans (Bande originale du film)","11","2021-10-22","compilation","Various Artists","0LyfQWJT6nXafLPZqxe9Of","https://i.scdn.co/image/ab67616d00004851be043518b7c22068cd4d0c77"
"4yDXdWuCFnIfVMW4G15X0u","JADVAL O ROYA (Instrumental)","1","2023-09-10","single","Kasra Khaleghi","1xgxMWAkZOGtLiYglNeiQy","https://i.scdn.co/image/ab67616d000048512af9d84d1b79db11fb377402"
"6J9AWStSvJCgFsx4lsq7ji","Majnoon","1","2021-05-04","single","javad safaee","5iL9Uael4UFRyaFRitUMBi","https://i.scdn.co/image/ab67616d000048518e1f2f744b9e84db42e70730"
"5C5uSgJ2gWbwK3c6ii0Ggh","Many Men","1","2024-07-25","single","021kid,Dalu","578d6XzxI0bCSi49dK0Qpx,0BX4QfYgm05DzBJyA6hqVJ","https://i.scdn.co/image/ab67616d000048514be96d5652f1423fa29b460b"
"3RrPCpdjciTFnjUyg2iSAC","On The Hunt","1","2024-07-18","single","Dalu,EMVI","0BX4QfYgm05DzBJyA6hqVJ,46cSYR2hyJHcVXkD9aF95u","https://i.scdn.co/image/ab67616d000048513d53afa240edc4c5884f0508"
"5f4WJQLgf5VGi71KGulght","Az Tarafe Man","1","2024-06-13","single","Dalu,EMVI,RokiFlame","0BX4QfYgm05DzBJyA6hqVJ,46cSYR2hyJHcVXkD9aF95u,6djYwuX4EpWhhv9Q6RS7Wp","https://i.scdn.co/image/ab67616d000048512af5d7c728f556127298cd3e"
"6pnaO92aRWnicTkHG9ztQq","S500","1","2024-03-28","single","Dalu,EMVI","0BX4QfYgm05DzBJyA6hqVJ,46cSYR2hyJHcVXkD9aF95u","https://i.scdn.co/image/ab67616d00004851f5d50ee92a2479cf5fc2c597"
"727IXN0v0iJAWXc59iLXaz","Let Go","1","2024-03-04","single","Dalu,Mamazi","0BX4QfYgm05DzBJyA6hqVJ,4L42EENVSu2ZE8cwhVVeh8","https://i.scdn.co/image/ab67616d0000485186af9e61b1c8bdf2459af550"
"7pXb2rHrOdNkM5MSskU4xz","die alone.","1","2024-02-17","single","Dalu,EMVI","0BX4QfYgm05DzBJyA6hqVJ,46cSYR2hyJHcVXkD9aF95u","https://i.scdn.co/image/ab67616d00004851d10c2594f9851c08ff65af20"
